"","Samp","K3Q2S1964_LD","K3Q1S1964_LD","K3Q3S1964_LD","Country","Year","TimeBin","SampleN","lat","lon"
"476","Stockholm_42_6",0.137495903,1e-09,0.862504096,"Sweden",2018,"Contemp",NA,59.329,18.069
"477","Stockholm_43_12",0.149334109,1e-09,0.85066589,"Sweden",2018,"Contemp",NA,59.329,18.069
"478","Stockholm_44_17",0.19535096,1e-09,0.804649039,"Sweden",2018,"Contemp",NA,59.329,18.069
"479","Stockholm_5_4",0.188173161,1e-09,0.811826838,"Sweden",2018,"Contemp",NA,59.329,18.069
"480","Brighton_2_6",0.582989634,0.067112014,0.349898352,"UK",2018,"Contemp",NA,50.822,-0.137
"481","Brighton_3_6",0.644802226,1e-09,0.355197773,"UK",2018,"Contemp",NA,50.822,-0.137
"482","Brighton_38_20",0.241298218,0.345441721,0.413260061,"UK",2018,"Contemp",NA,50.822,-0.137
"483","Brighton_39_6",0.389238062,0.231533329,0.379228609,"UK",2018,"Contemp",NA,50.822,-0.137
"484","Brighton_40_1",0.632814874,1e-09,0.367185125,"UK",2018,"Contemp",NA,50.822,-0.137
"485","Brighton_5_1",0.593708178,0.033242243,0.373049579,"UK",2018,"Contemp",NA,50.822,-0.137
"486","BHSC_6830792",0.258956706,0.366461046,0.374582247,"USA",2011,"1998-Present",414,47.52317095,-91.4088486
"487","GA_042908",1e-09,0.977748805,0.022251194,"USA",2003,"1998-Present",371,31.21324181,-81.49369759
"488","GA_042925",0.199674104,0.713057689,0.087268208,"USA",1909,"1878-1917",14,33.95116875,-83.36732908
"489","GA_042926",0.004127405,0.905792048,0.090080547,"USA",1954,"1918-1957",76,31.48380621,-81.37556637
"490","GA_042931",0.373348229,0.411853361,0.21479841,"USA",1995,"1958-1997",245,33.77154687,-84.22643242
"491","GA_042933",0.003677555,0.809581562,0.186740883,"USA",1992,"1958-1997",227,32.01322434,-81.44247222
"492","GA_042934",0.256435689,0.370286269,0.373278042,"USA",1995,"1958-1997",253,34.88172462,-83.40207648
"493","GA_042936",0.477816221,0.368559415,0.153624364,"USA",1987,"1958-1997",243,33.28785074,-83.95716951
"494","GA_260302",0.18239582,0.475248327,0.342355853,"USA",2016,"1998-Present",381,34.35413701,-83.49738017
"495","GA_42909",1e-09,0.772775412,0.227224587,"USA",2007,"1998-Present",NA,NA,NA
"496","LA_1",0.241479624,0.758520375,1e-09,"USA",1972,"1958-1997",220,30.85334331,-90.04052688
"497","LA_2",1e-09,0.92028649,0.079713509,"USA",1989,"1958-1997",202,30.2035445,-90.91129129
"498","LA_3",0.134946214,0.817894591,0.047159195,"USA",1983,"1958-1997",236,32.8318885,-92.37480557
"499","MO_3179229",0.766286546,0.21118594,0.022527513,"USA",1956,"1918-1957",107,39.49546503,-92.00073525
"500","MO_3525612",0.545299699,0.338495882,0.116204418,"USA",1986,"1958-1997",282,38.44086709,-91.50793343
"501","MO_3896053",0.910769359,1e-09,0.08923064,"USA",1989,"1958-1997",271,37.50230058,-94.34711077
"502","MO_5439107",1e-09,0.999999998,1e-09,"USA",1942,"1918-1957",98,38.19625586,-83.42107541
"503","MO_5439112",0.656670007,0.272300315,0.071029679,"USA",1982,"1958-1997",281,38.31817284,-83.04953383
"504","MO_5452217",0.395834339,0.313977228,0.290188433,"USA",2013,"1998-Present",386,39.00847567,-94.34610078
"505","MO_5457783",0.668118442,0.210283092,0.121598466,"USA",2001,"1998-Present",385,38.82971226,-89.90499843
"506","MO_6598648",0.602153985,0.130574356,0.267271659,"USA",2011,"1998-Present",389,39.89317625,-94.40470949
"507","MO_6848343",0.475929246,0.305204333,0.218866421,"USA",2013,"1998-Present",387,39.49546503,-92.00073525
"508","MU_04957659",0.821293182,0.035609459,0.143097359,"USA",1996,"1958-1997",NA,NA,NA
"509","MU_1827771",0.949815497,0.020817483,0.02936702,"USA",1965,"1958-1997",321,41.33445188,-93.09943715
"510","MU_1912368",0.177905561,0.643466912,0.178627527,"USA",1964,"1958-1997",286,38.47032103,-89.92839902
"511","MU_3859086",0.282828069,0.716495029,0.000676902,"USA",1989,"1958-1997",NA,NA,NA
"512","MU_4232901",0.604257127,0.344820859,0.050922015,"USA",1992,"1958-1997",NA,NA,NA
"513","MU_985453",0.938007572,0.033718735,0.028273693,"USA",1929,"1918-1957",NA,NA,NA
"514","NLU_6875802",0.023202706,0.608287697,0.368509597,"USA",2000,"1998-Present",NA,NA,NA
"515","TRH4_10",0.92670047,1e-09,0.073299529,"USA",1971,"1958-1997",315,40.45623124,-90.67787766
"516","TRH4_11",0.998224668,0.001775331,1e-09,"USA",1886,"1878-1917",39,40.78806359,-89.75998004
"517","TRH4_12",0.932782734,1e-09,0.067217265,"USA",1875,"1838-1877",3,40.78806359,-89.75998004
"518","TRH4_13",0.992115679,0.00788432,1e-09,"USA",NA,NA,NA,40.78806359,-89.75998004
"519","TRH4_14",0.966631926,0.033368073,1e-09,"USA",1869,"1838-1877",2,38.0837368,-89.36702108
"520","TRH4_15",0.881236916,1e-09,0.118763083,"USA",1959,"1958-1997",306,40.01035275,-88.59108665
"521","TRH4_16",0.078524056,0.921475943,1e-09,"USA",1963,"1958-1997",201,30.2035445,-90.91129129
"522","TRH4_17",0.917903572,0.068639707,0.01345672,"USA",1949,"1918-1957",146,41.05806562,-75.33951546
"523","TRH4_18",0.956696311,0.005421875,0.037881815,"USA",1958,"1958-1997",309,40.04243843,-76.24770427
"524","TRH4_19",0.969210089,0.00015645,0.030633461,"USA",1945,"1918-1957",132,40.33694829,-75.10687343
"525","TRH4_1",0.589620799,2.25e-09,0.410379199,"USA",1967,"1958-1997",256,35.44763603,-93.03415428
"526","TRH4_20",0.999999998,1e-09,1e-09,"USA",1945,"1918-1957",133,40.36723146,-76.45771276
"527","TRH4_22",0.973275431,0.016080585,0.010643984,"USA",1952,"1918-1957",137,40.53106491,-77.40216267
"528","TRH4_23",0.935435368,0.005493264,0.059071368,"USA",1945,"1918-1957",155,41.44615912,-76.51214129
"529","TRH4_24",1e-09,0.999999998,1e-09,"USA",1908,"1878-1917",13,30.65287053,-92.82787923
"530","TRH4_25",0.966017816,0.033982183,1e-09,"USA",1961,"1958-1997",313,40.41544054,-76.7794747
"531","TRH4_26",0.618401293,0.309849585,0.071749122,"USA",1959,"1958-1997",325,41.78866771,-76.51545255
"532","TRH4_27",0.910631437,8.06e-05,0.089287991,"USA",1939,"1918-1957",122,40.00655527,-78.49031712
"533","TRH4_28",0.834109738,0.018439864,0.147450397,"USA",1951,"1918-1957",144,40.91818292,-75.70882161
"534","TRH4_29",0.872171586,0.001736097,0.126092318,"USA",1946,"1918-1957",119,39.92534363,-78.11268366
"535","TRH4_30",0.930934238,0.029717368,0.039348394,"USA",1943,"1918-1957",NA,NA,NA
"536","TRH4_31",0.951989824,1e-09,0.048010175,"USA",1938,"1918-1957",149,41.34338187,-77.06450625
"537","TRH4_32",0.164529542,0.610027999,0.225442459,"USA",1987,"1958-1997",208,30.29053336,-92.41197912
"538","TRH4_33",0.883108738,0.044380241,0.072511021,"USA",1982,"1958-1997",352,45.15177086,-86.03849605
"539","TRH4_34",0.684152,0.083601861,0.23224614,"USA",1951,"1918-1957",176,46.32817843,-84.52936792
"540","TRH4_35",0.740434454,0.008991572,0.250573974,"USA",1957,"1918-1957",172,43.64060156,-84.84679655
"541","TRH4_36",0.726434296,0.097327559,0.176238145,"USA",1973,"1958-1997",358,46.94826921,-86.57216017
"542","TRH4_37",0.69771623,0.073597353,0.228686416,"USA",1959,"1958-1997",353,46.20866709,-88.53055287
"543","TRH4_38",0.750035352,0.069679768,0.18028488,"USA",1979,"1958-1997",351,45.03110751,-83.16520109
"544","TRH4_39",0.962935554,0.037064445,1e-09,"USA",1893,"1878-1917",50,43.03215631,-85.54929628
"545","TRH4_3",0.91635296,0.000885921,0.082761119,"USA",1899,"1878-1917",29,40.140089,-88.19917067
"546","TRH4_40",0.783366232,0.166498543,0.050135225,"USA",1944,"1918-1957",63,29.33744189,-90.83763991
"547","TRH4_42",0.476179857,1e-09,0.523820142,"USA",1915,"1878-1917",44,42.25322535,-83.83877051
"548","TRH4_43",0.898655669,1e-09,0.10134433,"USA",1867,"1838-1877",9,43.03545269,-73.09296062
"549","TRH4_44",0.973090991,0.026909008,1e-09,"USA",1884,"1878-1917",26,39.91680741,-75.39889981
"550","TRH4_45",0.902520755,0.077596298,0.019882947,"USA",1934,"1918-1957",125,40.04243843,-76.24770427
"551","TRH4_47",0.338473139,0.418971275,0.242555585,"USA",1961,"1958-1997",311,40.21082611,-75.36729364
"552","TRH4_48",0.788688531,0.111637518,0.099673951,"USA",1988,"1958-1997",224,31.19862028,-92.53319963
"553","TRH4_4",0.998492159,0.00150784,1e-09,"USA",1916,"1878-1917",33,40.40377473,-91.16469555
"554","TRH4_50",0.999999998,1e-09,1e-09,"USA",1922,"1918-1957",130,40.33694829,-75.10687343
"555","TRH4_51",0.999999998,1e-09,1e-09,"USA",1885,"1878-1917",32,40.33694829,-75.10687343
"556","TRH4_54",0.75693529,0.079568567,0.163496143,"USA",1986,"1958-1997",291,38.89782642,-80.23342321
"557","TRH4_55",0.753315418,0.083235717,0.163448865,"USA",1952,"1918-1957",104,39.17826738,-81.06294738
"558","TRH4_56",0.812959341,0.12047357,0.066567089,"USA",1943,"1918-1957",73,30.85334331,-90.04052688
"559","TRH4_57",0.330102488,0.412523576,0.257373935,"USA",1994,"1958-1997",296,39.11359529,-79.56497417
"560","TRH4_58",0.95698559,0.030517866,0.012496544,"USA",1965,"1958-1997",295,39.11359529,-79.56497417
"561","TRH4_59",0.525811964,0.474188035,1e-09,"USA",1961,"1958-1997",302,39.63028389,-80.04654416
"562","TRH4_5",0.038961142,0.629521989,0.331516869,"USA",1959,"1958-1997",NA,NA,NA
"563","TRH4_60",0.855798067,0.001518519,0.142683414,"USA",1944,"1918-1957",NA,NA,NA
"564","TRH4_62",0.810126415,0.116633365,0.07324022,"USA",1930,"1918-1957",111,39.63028389,-80.04654416
"565","TRH4_63",0.999999998,1e-09,1e-09,"USA",1907,"1878-1917",21,39.63028389,-80.04654416
"566","TRH4_64",0.05982483,0.856308837,0.083866333,"USA",1992,"1958-1997",238,32.8318885,-92.37480557
"567","TRH4_65",0.999999998,1e-09,1e-09,"USA",1977,"1958-1997",301,39.56043315,-78.25773171
"568","TRH4_66",0.132812685,0.855792215,0.011395101,"USA",NA,NA,NA,30.1290721,-91.60829751
"569","TRH4_67",0.023536698,0.686273515,0.290189787,"USA",NA,NA,NA,33.76995386,-89.80200615
"570","TRH4_69",0.848626296,0.046015003,0.105358701,"USA",1936,"1918-1957",62,29.33744189,-90.83763991
"571","TRH4_70",0.101015224,0.815894897,0.083089879,"USA",1992,"1958-1997",183,29.33744189,-90.83763991
"572","TRH4_71",0.838430581,0.081116177,0.080453243,"USA",1910,"1878-1917",11,29.33744189,-90.83763991
"573","TRH4_72",0.74722093,0.066312787,0.186466283,"USA",1975,"1958-1997",215,30.62665232,-90.40568053
"574","TRH4_73",0.3879042,0.504256749,0.107839051,"USA",1975,"1958-1997",207,30.29053336,-92.41197912
"575","TRH4_74",0.012224881,0.666236746,0.321538373,"USA",1973,"1958-1997",211,30.40784295,-89.95463322
"576","TRH4_75",0.817181994,0.004314779,0.178503227,"USA",1966,"1958-1997",210,30.40784295,-89.95463322
"577","TRH4_76",0.927176662,0.041077347,0.031745991,"USA",1975,"1958-1997",187,29.67745858,-90.0977654
"578","TRH4_77",0.680300885,0.155057792,0.164641323,"USA",1975,"1958-1997",232,32.58019418,-93.88239685
"579","TRH4_78",0.720871371,0.012826497,0.266302132,"USA",2006,"1998-Present",369,30.53823959,-91.09561662
"580","TRH4_79",1e-09,0.942299613,0.057700386,"USA",2001,"1998-Present",365,29.90552827,-90.35822047
"581","TRH4_7",0.848453141,0.092315157,0.059231703,"USA",1902,"1878-1917",NA,NA,NA
"582","TRH4_80",0.729480842,0.061352077,0.209167081,"USA",1975,"1958-1997",205,30.2292239,-93.35794516
"583","TRH4_81",0.668467138,0.233016557,0.098516305,"USA",1975,"1958-1997",185,29.50033224,-90.40259453
"584","TRH4_82",0.878231973,0.000207904,0.121560124,"USA",1960,"1958-1997",186,29.67745858,-90.0977654
"585","TRH4_83",0.443070507,0.207156688,0.349772805,"USA",2014,"1998-Present",364,29.67745858,-90.0977654
"586","TRH4_84",0.840147672,1e-09,0.159852327,"USA",1938,"1918-1957",173,44.00566177,-72.37682161
"587","TRH4_8",0.478367303,0.465296741,0.056335956,"USA",1970,"1958-1997",235,32.67893103,-93.60504592
"588","TRH4_9",0.996046959,0.00395304,1e-09,"USA",1897,"1878-1917",28,40.140089,-88.19917067
"589","TRHS100",0.191731524,0.808268475,1e-09,"USA",1947,"1918-1957",152,41.40414593,-89.52865576
"590","TRHS101",0.929682527,0.020155192,0.050162281,"USA",1949,"1918-1957",121,39.98790526,-91.18849214
"591","TRHS102",0.817420408,0.182579591,1e-09,"USA",1882,"1878-1917",NA,NA,NA
"592","TRHS103",0.236851064,0.477414602,0.285734334,"USA",1979,"1958-1997",289,38.82971226,-89.90499843
"593","TRHS104",1e-09,0.999999998,1e-09,"USA",1931,"1918-1957",67,30.0686437,-89.92812792
"594","TRHS105",0.661753026,0.003581527,0.334665447,"USA",1854,"1838-1877",6,42.37067661,-73.20641229
"595","TRHS106",0.708090196,0.037427673,0.25448213,"USA",1992,"1958-1997",350,44.68361117,-84.61033711
"596","TRHS107",0.349030006,0.322463548,0.328506446,"USA",2000,"1998-Present",405,43.64076819,-85.32463355
"597","TRHS109",0.894184519,0.045110996,0.060704485,"USA",1916,"1878-1917",45,42.28474548,-83.26113287
"598","TRHS110",0.752251027,0.077860837,0.169888136,"USA",1914,"1878-1917",48,42.93112197,-82.66436772
"599","TRHS111",0.818233508,0.009418693,0.172347799,"USA",1926,"1918-1957",179,47.7152823,-88.25215081
"600","TRHS112",0.055697031,0.944302968,1e-09,"USA",1978,"1958-1997",223,31.19862028,-92.53319963
"601","TRHS113",0.999999997,1.93e-09,1e-09,"USA",1939,"1918-1957",139,40.5672969,-74.91224777
"602","TRHS114",0.942948316,0.034029092,0.023022592,"USA",1934,"1918-1957",138,40.5672969,-74.91224777
"603","TRHS115",0.996737129,0.003261951,9.19e-07,"USA",1951,"1918-1957",126,40.28343742,-74.70175241
"604","TRHS116",0.89194627,0.103525063,0.004528668,"USA",1932,"1918-1957",127,40.28751735,-74.15820239
"605","TRHS117",0.984844567,0.015155432,1e-09,"USA",1883,"1878-1917",25,39.8777173,-74.66806741
"606","TRHS118",0.967302984,0.032697015,1e-09,"USA",1903,"1878-1917",24,39.80353924,-74.95975436
"607","TRHS119",0.994476556,0.005523443,1e-09,"USA",1892,"1878-1917",23,39.80353924,-74.95975436
"608","TRHS120",1e-09,0.999999998,1e-09,"USA",1975,"1958-1997",229,32.39681418,-81.74317814
"609","TRHS121",0.333601489,0.638318497,0.028080014,"USA",1969,"1958-1997",247,33.79553898,-90.88040091
"610","TRHS122",0.121916115,0.815891347,0.062192538,"USA",1988,"1958-1997",244,33.65566661,-88.78157617
"611","TRHS123",0.133260802,0.82590671,0.040832488,"USA",1998,"1998-Present",370,31.17439653,-90.80443149
"612","TRHS124",0.091739551,0.905783405,0.002477044,"USA",1966,"1958-1997",NA,NA,NA
"613","TRHS126",0.526675493,0.473324506,1e-09,"USA",1947,"1918-1957",120,39.97354672,-90.24737505
"614","TRHS127",0.588998383,0.166138057,0.244863561,"USA",1988,"1958-1997",327,42.04256636,-89.32072666
"615","TRHS128",1e-09,0.999999998,1e-09,"USA",1967,"1958-1997",231,32.47831315,-92.15487013
"616","TRHS129",0.859743713,0.067016893,0.073239393,"USA",1954,"1918-1957",128,40.28751735,-74.15820239
"617","TRHS130",0.798284739,0.057649056,0.144066205,"USA",1927,"1918-1957",114,39.80353924,-74.95975436
"618","TRHS131",0.87620078,0.012181535,0.111617685,"USA",1914,"1878-1917",40,41.13929693,-74.69080068
"619","TRHS132",0.90943457,0.032563691,0.058001739,"USA",1921,"1918-1957",113,39.80353924,-74.95975436
"620","TRHS133",0.972724896,0.010440287,0.016834817,"USA",1946,"1918-1957",116,39.8777173,-74.66806741
"621","TRHS134",0.853272444,0.036314977,0.110412579,"USA",1952,"1918-1957",163,42.03624149,-93.46504477
"622","TRHS135",0.96886809,0.024354573,0.006777337,"USA",1936,"1918-1957",178,47.58986137,-92.46146571
"623","TRHS136",0.517341937,0.383717751,0.098940312,"USA",1971,"1958-1997",228,32.36440099,-91.2425797
"624","TRHS137",0.206833567,0.793166432,1e-09,"USA",1964,"1958-1997",249,34.35675781,-89.48491927
"625","TRHS138",0.856865504,0.105840392,0.037294104,"USA",1976,"1958-1997",250,34.35675781,-89.48491927
"626","TRHS139",0.901227776,0.063909812,0.034862412,"USA",1903,"1878-1917",12,30.46341479,-91.31274667
"627","TRHS140",0.210032438,0.788414324,0.001553238,"USA",1975,"1958-1997",242,33.2836981,-90.94745464
"628","TRHS141",1e-09,0.809677939,0.19032206,"USA",1999,"1998-Present",376,33.5505241,-90.30106469
"629","TRHS142",0.805289246,0.050857264,0.14385349,"USA",1947,"1918-1957",109,39.54583175,-89.27725431
"630","TRHS143",0.857454549,1e-09,0.14254545,"USA",1984,"1958-1997",272,37.73025292,-88.92992445
"631","TRHS144",0.02252894,0.977471059,1e-09,"USA",1990,"1958-1997",212,30.44013624,-90.72790744
"632","TRHS145",0.005745976,0.994254023,1e-09,"USA",1939,"1918-1957",151,41.34400278,-88.88593793
"633","TRHS146",0.932733484,0.020465629,0.046800887,"USA",1949,"1918-1957",136,40.47277996,-90.20748188
"634","TRHS147",1e-09,0.999999998,1e-09,"USA",1950,"1918-1957",NA,NA,NA
"635","TRHS148",0.908377168,0.000737205,0.090885627,"USA",1948,"1918-1957",112,39.76945477,-88.2173347
"636","TRHS149",0.893458805,1e-09,0.106541194,"USA",1972,"1958-1997",303,39.86000279,-88.96155193
"637","TRHS150",0.020583576,0.979416423,1e-09,"USA",1941,"1918-1957",96,37.47127162,-89.2551274
"638","TRHS151",0.568145687,0.362856203,0.06899811,"USA",1991,"1958-1997",316,40.59716517,-88.22327385
"639","TRHS152",1e-09,0.999999998,1e-09,"USA",1974,"1958-1997",193,29.90472573,-89.30412736
"640","TRHS153",0.935752276,0.034833227,0.029414497,"USA",1934,"1918-1957",166,43.01821454,-88.30450827
"641","TRHS154",0.963328849,0.013900362,0.022770789,"USA",1914,"1878-1917",51,43.64685671,-84.38810911
"642","TRHS156",0.99197538,0.008024619,1e-09,"USA",1940,"1918-1957",87,35.2021509,-87.03477737
"643","TRHS158",0.93207674,1e-09,0.067923259,"USA",1939,"1918-1957",110,39.56242025,-75.94810697
"644","TRHS159",0.848473243,1e-09,0.151526756,"USA",1870,"1838-1877",7,42.45201868,-76.47365413
"645","TRHS160",1e-09,0.999999998,1e-09,"USA",1957,"1918-1957",69,30.12646024,-90.47088359
"646","TRHS161",0.445301145,0.453906941,0.100791915,"USA",1981,"1958-1997",275,38.0837368,-89.36702108
"647","TRHS162",0.644716092,0.269306549,0.08597736,"USA",1985,"1958-1997",268,37.4127562,-88.56162011
"648","TRHS163",0.943724219,0.032511337,0.023764444,"USA",1930,"1918-1957",95,37.22298043,-89.12659525
"649","TRHS165",0.128200257,0.639712658,0.232087084,"USA",1964,"1958-1997",287,38.47032103,-89.92839902
"650","TRHS166",0.377276245,0.513472544,0.109251211,"USA",1958,"1958-1997",285,38.47032103,-89.92839902
"651","TRHS167",0.810472939,0.094742165,0.094784896,"USA",1957,"1918-1957",100,38.47032103,-89.92839902
"652","TRHS168",1e-09,0.999999998,1e-09,"USA",1933,"1918-1957",68,30.0686437,-89.92812792
"653","TRHS171",1e-09,0.999999998,1e-09,"USA",1956,"1918-1957",80,33.26606363,-81.43502277
"654","TRHS172",0.796709989,0.13109804,0.072191971,"USA",1957,"1918-1957",79,33.214771,-81.05423377
"655","TRHS173",0.309216157,0.662762305,0.028021538,"USA",1964,"1958-1997",192,29.80938932,-92.30428295
"656","TRHS174",0.491094687,0.464405657,0.044499656,"USA",1973,"1958-1997",264,36.4344247,-81.5005212
"657","TRHS175",0.914066919,4.36e-08,0.085933038,"USA",1978,"1958-1997",263,36.23110628,-81.69642507
"658","TRHS176",1e-09,0.999999998,1e-09,"USA",1972,"1958-1997",195,29.90552827,-90.35822047
"659","TRHS177",0.870207191,0.004889518,0.124903292,"USA",2003,"1998-Present",388,39.85379981,-80.22287386
"660","TRHS178",0.787898728,1e-09,0.212101271,"USA",2009,"1998-Present",399,41.74492106,-77.89581407
"661","TRHS179",0.88677731,0.011146474,0.102076216,"USA",2002,"1998-Present",395,40.99121436,-80.33470707
"662","TRHS180",0.722117546,0.10699975,0.170882704,"USA",1994,"1958-1997",318,40.65205164,-79.08754709
"663","TRHS181",0.888253582,1e-09,0.111746417,"USA",1993,"1958-1997",317,40.65205164,-79.08754709
"664","TRHS182",0.633423311,0.294794036,0.071782653,"USA",1980,"1958-1997",273,37.78510652,-89.38207594
"665","TRHS183",0.041096584,0.696399918,0.262503498,"USA",1977,"1958-1997",328,42.34015297,-72.66378449
"666","TRHS184",0.178319406,0.821680593,1e-09,"USA",1975,"1958-1997",198,30.0686437,-89.92812792
"667","TRHS185",0.871944884,0.090155806,0.03789931,"USA",1974,"1958-1997",257,35.84785522,-84.52324218
"668","TRHS186",0.838591259,0.010677974,0.150730767,"USA",1906,"1878-1917",60,46.66287797,-87.5735241
"669","TRHS187",0.875383569,0.08094627,0.043670161,"USA",1896,"1878-1917",47,42.93112197,-82.66436772
"670","TRHS188",0.844805295,0.030678356,0.124516349,"USA",1930,"1918-1957",180,47.7152823,-88.25215081
"671","TRHS189",0.771070103,0.014263242,0.214666654,"USA",1984,"1958-1997",349,44.64458747,-86.3006262
"672","TRHS190",0.808348543,0.030297836,0.161353621,"USA",1958,"1958-1997",329,42.6727951,-82.91017526
"673","TRHS191",0.957930816,0.008687151,0.033382032,"USA",1892,"1878-1917",46,42.93112197,-82.66436772
"674","TRHS192",1e-09,0.999999998,1e-09,"USA",1976,"1958-1997",199,30.0686437,-89.92812792
"675","TRHS193",0.974943716,0.025056283,1e-09,"USA",1955,"1918-1957",150,41.34338187,-77.06450625
"676","TRHS194",0.973669691,0.025075539,0.00125477,"USA",1961,"1958-1997",320,41.33198752,-75.03382898
"677","TRHS195",0.999999998,1e-09,1e-09,"USA",1958,"1958-1997",322,41.34338187,-77.06450625
"678","TRHS196",0.887473002,0.112526997,1e-09,"USA",1949,"1918-1957",117,39.91995828,-76.72651407
"679","TRHS197",0.966904296,0.008614763,0.024480941,"USA",1906,"1878-1917",30,40.21082611,-75.36729364
"680","TRHS198",0.869990213,0.130009786,1e-09,"USA",1928,"1918-1957",131,40.33694829,-75.10687343
"681","TRHS199",0.9889236,0.011076399,1e-09,"USA",1954,"1918-1957",134,40.36723146,-76.45771276
"682","TRHS200",1e-09,0.999999998,1e-09,"USA",1981,"1958-1997",188,29.67745858,-90.0977654
"683","TRHS201",0.95478149,0.045218509,1e-09,"USA",1934,"1918-1957",123,40.00763605,-75.13394468
"684","TRHS202",0.883968615,0.116031384,1e-09,"USA",1960,"1958-1997",314,40.41629566,-75.9259989
"685","TRHS203",0.990987655,0.009012344,1e-09,"USA",1957,"1918-1957",145,40.91818292,-75.70882161
"686","TRHS204",0.597443666,0.238911793,0.163644541,"USA",1968,"1958-1997",304,39.91680741,-75.39889981
"687","TRHS205",0.975922093,1e-09,0.024077906,"USA",1946,"1918-1957",153,41.43678632,-75.60919565
"688","TRHS206",0.966694436,0.019283551,0.014022012,"USA",1922,"1918-1957",140,40.6127008,-75.59236948
"689","TRHS207",0.069280206,0.930719793,1e-09,"USA",1982,"1958-1997",221,30.87977273,-91.42002868
"690","TRHS208",1e-09,0.999999998,1e-09,"USA",1967,"1958-1997",197,30.0686437,-89.92812792
"691","TRHS209",0.660049366,0.309852532,0.030098102,"USA",1990,"1958-1997",NA,NA,NA
"692","TRHS210",0.571350269,0.331324854,0.097324877,"USA",1990,"1958-1997",259,36.06111824,-79.12064936
"693","TRHS211",0.077067519,0.901066562,0.021865919,"USA",1982,"1958-1997",248,34.18155534,-77.86559757
"694","TRHS212",0.03795734,0.780020563,0.182022097,"USA",1970,"1958-1997",255,35.33246694,-79.90547908
"695","TRHS213",0.976124217,1.03e-08,0.023875772,"USA",1946,"1918-1957",86,35.15046721,-83.42217671
"696","TRHS214",0.651745701,0.266066633,0.082187667,"USA",1968,"1958-1997",261,36.13061955,-80.25630002
"697","TRHS215",0.089897014,0.910102985,1e-09,"USA",1961,"1958-1997",258,36.03602992,-78.87659269
"698","TRHS216",1e-09,0.999999998,1e-09,"USA",1975,"1958-1997",190,29.75649985,-91.76305555
"699","TRHS217",0.884501374,0.093166635,0.022331991,"USA",1973,"1958-1997",262,36.20627576,-81.16338566
"700","TRHS219",0.316075059,0.519326417,0.164598524,"USA",1983,"1958-1997",288,38.69562765,-84.36027218
"701","TRHS220",0.078713196,0.757073774,0.164213031,"USA",1966,"1958-1997",266,37.20970327,-88.35381378
"702","TRHS221",0.826394395,0.076317262,0.097288343,"USA",1962,"1958-1997",283,38.44846804,-85.11892997
"703","TRHS222",0.800225869,0.107619339,0.092154792,"USA",1971,"1958-1997",292,38.99415716,-76.56759706
"704","TRHS223",1e-09,0.999999998,1e-09,"USA",1955,"1918-1957",89,35.7103417,-79.80600691
"705","TRHS224",1e-09,0.999999998,1e-09,"USA",1971,"1958-1997",194,29.90552827,-90.35822047
"706","TRHS225",0.130020826,0.770709473,0.0992697,"USA",1963,"1958-1997",319,40.91934578,-77.81996016
"707","TRHS226",0.945407412,0.004993571,0.049599017,"USA",1899,"1878-1917",38,40.6127008,-75.59236948
